PCI,latitude,longitude,device,rsrp
E,36.0021,-78.93807,Pixel,-94
F,36.0021,-78.93807,Pixel,-90
C,36.0021,-78.93807,Pixel,-116
E,36.0021,-78.93807,Pixel,-94
E,36.0021,-78.93807,Pixel,-94
F,36.0021,-78.93807,Pixel,-90
C,36.0021,-78.93807,Pixel,-116
E,36.0021,-78.93807,Pixel,-91
E,36.0021,-78.93807,Pixel,-92
F,36.0021,-78.93807,Pixel,-90
C,36.0021,-78.93807,Pixel,-116
E,36.0021,-78.93807,Pixel,-91
E,36.0021,-78.93807,Pixel,-90
F,36.0021,-78.93807,Pixel,-90
C,36.0021,-78.93807,Pixel,-116
E,36.0021,-78.93807,Pixel,-91
E,36.0021,-78.93807,Pixel,-90
F,36.0021,-78.93807,Pixel,-90
C,36.0021,-78.93807,Pixel,-116
E,36.0021,-78.93807,Pixel,-95
E,36.0021,-78.93807,Pixel,-93
F,36.0021,-78.93807,Pixel,-90
C,36.0021,-78.93807,Pixel,-116
E,36.0021,-78.93807,Pixel,-96
E,36.0021,-78.93807,Pixel,-95
F,36.0021,-78.93807,Pixel,-90
C,36.0021,-78.93807,Pixel,-116
E,36.0021,-78.93807,Pixel,-92
E,36.0021,-78.93807,Pixel,-93
F,36.0021,-78.93807,Pixel,-90
C,36.0021,-78.93807,Pixel,-116
E,36.0021,-78.93807,Pixel,-93
E,36.0021,-78.93807,Pixel,-91
F,36.0021,-78.93807,Pixel,-90
C,36.0021,-78.93807,Pixel,-116
E,36.0021,-78.93807,Pixel,-90
E,36.0021,-78.93807,Pixel,-91
F,36.0021,-78.93807,Pixel,-90
C,36.0021,-78.93807,Pixel,-116
E,36.00192,-78.93811,Pixel,-91
E,36.00192,-78.93811,Pixel,-89
F,36.00192,-78.93811,Pixel,-93
C,36.00192,-78.93811,Pixel,-109
E,36.0019,-78.93812,Pixel,-85
E,36.0019,-78.93812,Pixel,-87
F,36.0019,-78.93812,Pixel,-93
C,36.0019,-78.93812,Pixel,-109
E,36.0019,-78.93812,Pixel,-90
E,36.0019,-78.93812,Pixel,-90
F,36.0019,-78.93812,Pixel,-93
C,36.0019,-78.93812,Pixel,-109
E,36.00189,-78.93811,Pixel,-91
E,36.00189,-78.93811,Pixel,-90
F,36.00189,-78.93811,Pixel,-93
C,36.00189,-78.93811,Pixel,-109
E,36.00186,-78.9381,Pixel,-92
E,36.00186,-78.9381,Pixel,-92
F,36.00186,-78.9381,Pixel,-93
C,36.00186,-78.9381,Pixel,-109
E,36.00183,-78.9381,Pixel,-91
E,36.00183,-78.9381,Pixel,-94
F,36.00183,-78.9381,Pixel,-93
C,36.00183,-78.9381,Pixel,-109
E,36.0018,-78.9381,Pixel,-95
E,36.0018,-78.9381,Pixel,-93
F,36.0018,-78.9381,Pixel,-93
C,36.0018,-78.9381,Pixel,-109
E,36.00178,-78.93811,Pixel,-89
E,36.00178,-78.93811,Pixel,-93
F,36.00178,-78.93811,Pixel,-93
C,36.00178,-78.93811,Pixel,-109
E,36.00176,-78.93811,Pixel,-88
E,36.00176,-78.93811,Pixel,-89
F,36.00176,-78.93811,Pixel,-93
C,36.00176,-78.93811,Pixel,-109
E,36.00174,-78.93809,Pixel,-90
E,36.00174,-78.93809,Pixel,-89
F,36.00174,-78.93809,Pixel,-93
C,36.00174,-78.93809,Pixel,-109
E,36.00172,-78.93808,Pixel,-89
E,36.00172,-78.93808,Pixel,-90
F,36.00172,-78.93808,Pixel,-93
C,36.00172,-78.93808,Pixel,-109
E,36.00171,-78.93806,Pixel,-90
E,36.00171,-78.93806,Pixel,-90
F,36.00171,-78.93806,Pixel,-95
C,36.00171,-78.93806,Pixel,-107
E,36.00171,-78.93803,Pixel,-84
E,36.00171,-78.93803,Pixel,-82
F,36.00171,-78.93803,Pixel,-95
C,36.00171,-78.93803,Pixel,-107
E,36.00172,-78.93802,Pixel,-82
E,36.00172,-78.93802,Pixel,-80
F,36.00172,-78.93802,Pixel,-95
C,36.00172,-78.93802,Pixel,-107
E,36.00173,-78.938,Pixel,-79
E,36.00173,-78.938,Pixel,-78
F,36.00173,-78.938,Pixel,-95
C,36.00173,-78.938,Pixel,-107
E,36.00173,-78.938,Pixel,-82
E,36.00173,-78.938,Pixel,-79
F,36.00173,-78.938,Pixel,-95
C,36.00173,-78.938,Pixel,-107
E,36.00173,-78.938,Pixel,-81
E,36.00173,-78.938,Pixel,-79
F,36.00173,-78.938,Pixel,-95
C,36.00173,-78.938,Pixel,-107
E,36.00173,-78.938,Pixel,-77
E,36.00173,-78.938,Pixel,-77
F,36.00173,-78.938,Pixel,-95
C,36.00173,-78.938,Pixel,-107
E,36.00173,-78.938,Pixel,-78
E,36.00173,-78.938,Pixel,-78
F,36.00173,-78.938,Pixel,-95
C,36.00173,-78.938,Pixel,-107
E,36.00173,-78.938,Pixel,-79
E,36.00173,-78.938,Pixel,-79
F,36.00173,-78.938,Pixel,-95
C,36.00173,-78.938,Pixel,-107
E,36.00173,-78.938,Pixel,-80
E,36.00173,-78.938,Pixel,-78
F,36.00173,-78.938,Pixel,-95
C,36.00173,-78.938,Pixel,-107
E,36.00173,-78.938,Pixel,-81
E,36.00173,-78.938,Pixel,-86
F,36.00173,-78.938,Pixel,-95
C,36.00173,-78.938,Pixel,-107
E,36.00173,-78.938,Pixel,-84
E,36.00173,-78.938,Pixel,-83
F,36.00173,-78.938,Pixel,-83
C,36.00173,-78.938,Pixel,-107
E,36.00173,-78.938,Pixel,-82
E,36.00173,-78.938,Pixel,-81
F,36.00173,-78.938,Pixel,-83
C,36.00173,-78.938,Pixel,-107
E,36.00173,-78.938,Pixel,-80
E,36.00173,-78.938,Pixel,-80
F,36.00173,-78.938,Pixel,-83
C,36.00173,-78.938,Pixel,-107
E,36.00173,-78.938,Pixel,-79
E,36.00173,-78.938,Pixel,-81
F,36.00173,-78.938,Pixel,-83
C,36.00173,-78.938,Pixel,-107
E,36.00173,-78.938,Pixel,-79
E,36.00173,-78.938,Pixel,-77
F,36.00173,-78.938,Pixel,-83
C,36.00173,-78.938,Pixel,-107
E,36.00173,-78.938,Pixel,-76
E,36.00173,-78.938,Pixel,-79
F,36.00173,-78.938,Pixel,-83
C,36.00173,-78.938,Pixel,-107
E,36.00173,-78.938,Pixel,-86
E,36.00173,-78.938,Pixel,-84
F,36.00173,-78.938,Pixel,-83
C,36.00173,-78.938,Pixel,-107
E,36.00173,-78.938,Pixel,-80
E,36.00173,-78.938,Pixel,-81
F,36.00173,-78.938,Pixel,-83
C,36.00173,-78.938,Pixel,-107
E,36.00173,-78.938,Pixel,-78
E,36.00173,-78.938,Pixel,-81
F,36.00173,-78.938,Pixel,-83
C,36.00173,-78.938,Pixel,-107
E,36.00173,-78.938,Pixel,-89
E,36.00173,-78.938,Pixel,-82
F,36.00173,-78.938,Pixel,-83
C,36.00173,-78.938,Pixel,-107
E,36.0017,-78.93788,Pixel,-81
E,36.0017,-78.93788,Pixel,-86
F,36.0017,-78.93788,Pixel,-83
C,36.0017,-78.93788,Pixel,-107
E,36.0016,-78.93775,Pixel,-81
E,36.0016,-78.93775,Pixel,-87
F,36.0016,-78.93775,Pixel,-90
C,36.0016,-78.93775,Pixel,-117
E,36.00159,-78.93773,Pixel,-84
E,36.00159,-78.93773,Pixel,-90
F,36.00159,-78.93773,Pixel,-90
C,36.00159,-78.93773,Pixel,-117
E,36.00157,-78.93771,Pixel,-85
E,36.00157,-78.93771,Pixel,-93
F,36.00157,-78.93771,Pixel,-90
C,36.00157,-78.93771,Pixel,-117
E,36.00156,-78.93769,Pixel,-93
E,36.00156,-78.93769,Pixel,-91
F,36.00156,-78.93769,Pixel,-90
C,36.00156,-78.93769,Pixel,-117
E,36.00155,-78.93768,Pixel,-94
E,36.00155,-78.93768,Pixel,-93
F,36.00155,-78.93768,Pixel,-90
C,36.00155,-78.93768,Pixel,-117
E,36.00154,-78.93767,Pixel,-95
E,36.00154,-78.93767,Pixel,-92
F,36.00154,-78.93767,Pixel,-90
C,36.00154,-78.93767,Pixel,-117
E,36.00153,-78.93766,Pixel,-91
E,36.00153,-78.93766,Pixel,-89
F,36.00153,-78.93766,Pixel,-100
C,36.00153,-78.93766,Pixel,-108
E,36.00152,-78.93766,Pixel,-92
E,36.00152,-78.93766,Pixel,-91
F,36.00152,-78.93766,Pixel,-100
C,36.00152,-78.93766,Pixel,-108
E,36.0015,-78.93766,Pixel,-89
E,36.0015,-78.93766,Pixel,-90
F,36.0015,-78.93766,Pixel,-100
C,36.0015,-78.93766,Pixel,-108
E,36.0015,-78.93766,Pixel,-87
E,36.0015,-78.93766,Pixel,-91
F,36.0015,-78.93766,Pixel,-100
C,36.0015,-78.93766,Pixel,-108
E,36.0015,-78.93768,Pixel,-90
E,36.0015,-78.93768,Pixel,-88
F,36.0015,-78.93768,Pixel,-100
C,36.0015,-78.93768,Pixel,-108
E,36.0015,-78.93771,Pixel,-92
E,36.0015,-78.93771,Pixel,-90
F,36.0015,-78.93771,Pixel,-100
C,36.0015,-78.93771,Pixel,-108
E,36.00151,-78.93775,Pixel,-88
E,36.00151,-78.93775,Pixel,-87
F,36.00151,-78.93775,Pixel,-100
C,36.00151,-78.93775,Pixel,-108
E,36.00151,-78.93778,Pixel,-87
E,36.00151,-78.93778,Pixel,-88
F,36.00151,-78.93778,Pixel,-100
C,36.00151,-78.93778,Pixel,-108
E,36.00151,-78.93781,Pixel,-89
E,36.00151,-78.93781,Pixel,-86
F,36.00151,-78.93781,Pixel,-100
C,36.00151,-78.93781,Pixel,-108
E,36.00151,-78.93781,Pixel,-86
E,36.00151,-78.93781,Pixel,-83
F,36.00151,-78.93781,Pixel,-100
C,36.00151,-78.93781,Pixel,-108
E,36.00151,-78.93781,Pixel,-86
E,36.00151,-78.93781,Pixel,-86
F,36.00151,-78.93781,Pixel,-100
C,36.00151,-78.93781,Pixel,-108
E,36.00151,-78.93781,Pixel,-88
E,36.00151,-78.93781,Pixel,-90
F,36.00151,-78.93781,Pixel,-94
C,36.00151,-78.93781,Pixel,-114
E,36.00151,-78.93781,Pixel,-88
E,36.00151,-78.93781,Pixel,-88
F,36.00151,-78.93781,Pixel,-94
C,36.00151,-78.93781,Pixel,-114
E,36.00151,-78.93781,Pixel,-89
E,36.00151,-78.93781,Pixel,-92
F,36.00151,-78.93781,Pixel,-94
C,36.00151,-78.93781,Pixel,-114
E,36.00151,-78.93781,Pixel,-89
E,36.00151,-78.93781,Pixel,-95
F,36.00151,-78.93781,Pixel,-94
C,36.00151,-78.93781,Pixel,-114
E,36.00151,-78.93781,Pixel,-91
E,36.00151,-78.93781,Pixel,-88
F,36.00151,-78.93781,Pixel,-94
C,36.00151,-78.93781,Pixel,-114
E,36.00151,-78.93781,Pixel,-86
E,36.00151,-78.93781,Pixel,-90
F,36.00151,-78.93781,Pixel,-94
C,36.00151,-78.93781,Pixel,-114
E,36.00151,-78.93781,Pixel,-86
E,36.00151,-78.93781,Pixel,-87
F,36.00151,-78.93781,Pixel,-94
C,36.00151,-78.93781,Pixel,-114
E,36.00151,-78.93781,Pixel,-87
E,36.00151,-78.93781,Pixel,-91
F,36.00151,-78.93781,Pixel,-94
C,36.00151,-78.93781,Pixel,-114
E,36.00151,-78.93781,Pixel,-96
E,36.00151,-78.93781,Pixel,-96
F,36.00151,-78.93781,Pixel,-94
C,36.00151,-78.93781,Pixel,-114
E,36.00151,-78.93781,Pixel,-99
E,36.00151,-78.93781,Pixel,-94
F,36.00151,-78.93781,Pixel,-94
C,36.00151,-78.93781,Pixel,-114
E,36.00151,-78.93781,Pixel,-93
E,36.00151,-78.93781,Pixel,-93
F,36.00151,-78.93781,Pixel,-94
C,36.00151,-78.93781,Pixel,-114
E,36.00151,-78.93781,Pixel,-91
E,36.00151,-78.93781,Pixel,-89
F,36.00151,-78.93781,Pixel,-93
C,36.00151,-78.93781,Pixel,-109
E,36.00151,-78.93781,Pixel,-93
E,36.00151,-78.93781,Pixel,-92
F,36.00151,-78.93781,Pixel,-93
C,36.00151,-78.93781,Pixel,-109
E,36.00151,-78.93781,Pixel,-96
E,36.00151,-78.93781,Pixel,-93
F,36.00151,-78.93781,Pixel,-93
C,36.00151,-78.93781,Pixel,-109
E,36.00151,-78.93781,Pixel,-96
E,36.00151,-78.93781,Pixel,-96
F,36.00151,-78.93781,Pixel,-93
C,36.00151,-78.93781,Pixel,-109
E,36.00132,-78.93793,Pixel,-95
E,36.00132,-78.93793,Pixel,-94
F,36.00132,-78.93793,Pixel,-93
C,36.00132,-78.93793,Pixel,-109
E,36.00132,-78.93794,Pixel,-94
E,36.00132,-78.93794,Pixel,-97
F,36.00132,-78.93794,Pixel,-93
C,36.00132,-78.93794,Pixel,-109
E,36.00131,-78.93796,Pixel,-93
E,36.00131,-78.93796,Pixel,-93
F,36.00131,-78.93796,Pixel,-93
C,36.00131,-78.93796,Pixel,-109
E,36.00131,-78.93796,Pixel,-98
E,36.00131,-78.93796,Pixel,-98
F,36.00131,-78.93796,Pixel,-93
C,36.00131,-78.93796,Pixel,-109
E,36.00131,-78.93798,Pixel,-95
E,36.00131,-78.93798,Pixel,-97
F,36.00131,-78.93798,Pixel,-93
C,36.00131,-78.93798,Pixel,-109
E,36.00131,-78.93798,Pixel,-96
E,36.00131,-78.93798,Pixel,-101
F,36.00131,-78.93798,Pixel,-93
C,36.00131,-78.93798,Pixel,-109
E,36.00129,-78.938,Pixel,-95
E,36.00129,-78.938,Pixel,-95
F,36.00129,-78.938,Pixel,-93
C,36.00129,-78.938,Pixel,-109
E,36.00127,-78.93802,Pixel,-97
E,36.00127,-78.93802,Pixel,-95
F,36.00127,-78.93802,Pixel,-98
C,36.00127,-78.93802,Pixel,-110
E,36.00125,-78.93803,Pixel,-94
E,36.00125,-78.93803,Pixel,-95
F,36.00125,-78.93803,Pixel,-98
C,36.00125,-78.93803,Pixel,-110
E,36.00124,-78.93804,Pixel,-95
E,36.00124,-78.93804,Pixel,-100
F,36.00124,-78.93804,Pixel,-98
C,36.00124,-78.93804,Pixel,-110
E,36.00123,-78.93806,Pixel,-95
E,36.00123,-78.93806,Pixel,-97
F,36.00123,-78.93806,Pixel,-98
C,36.00123,-78.93806,Pixel,-110
E,36.00123,-78.93808,Pixel,-95
E,36.00123,-78.93808,Pixel,-96
F,36.00123,-78.93808,Pixel,-98
C,36.00123,-78.93808,Pixel,-110
E,36.00122,-78.9381,Pixel,-93
E,36.00122,-78.9381,Pixel,-99
F,36.00122,-78.9381,Pixel,-98
C,36.00122,-78.9381,Pixel,-110
E,36.00122,-78.93812,Pixel,-91
E,36.00122,-78.93812,Pixel,-93
F,36.00122,-78.93812,Pixel,-98
C,36.00122,-78.93812,Pixel,-110
E,36.00122,-78.93814,Pixel,-94
E,36.00122,-78.93814,Pixel,-91
F,36.00122,-78.93814,Pixel,-98
C,36.00122,-78.93814,Pixel,-110
E,36.00122,-78.93817,Pixel,-87
E,36.00122,-78.93817,Pixel,-86
F,36.00122,-78.93817,Pixel,-98
C,36.00122,-78.93817,Pixel,-110
E,36.00122,-78.93817,Pixel,-79
E,36.00122,-78.93817,Pixel,-75
F,36.00122,-78.93817,Pixel,-98
C,36.00122,-78.93817,Pixel,-110
E,36.00122,-78.93817,Pixel,-77
E,36.00122,-78.93817,Pixel,-74
F,36.00122,-78.93817,Pixel,-98
C,36.00122,-78.93817,Pixel,-110
E,36.00122,-78.93817,Pixel,-74
E,36.00122,-78.93817,Pixel,-73
F,36.00122,-78.93817,Pixel,-98
C,36.00122,-78.93817,Pixel,-110
E,36.00122,-78.93817,Pixel,-74
E,36.00122,-78.93817,Pixel,-73
F,36.00122,-78.93817,Pixel,-98
C,36.00122,-78.93817,Pixel,-110
E,36.00122,-78.93817,Pixel,-75
E,36.00122,-78.93817,Pixel,-74
F,36.00122,-78.93817,Pixel,-98
C,36.00122,-78.93817,Pixel,-110
E,36.00122,-78.93817,Pixel,-80
E,36.00122,-78.93817,Pixel,-80
F,36.00122,-78.93817,Pixel,-82
C,36.00122,-78.93817,Pixel,-110
E,36.00122,-78.93817,Pixel,-79
E,36.00122,-78.93817,Pixel,-79
F,36.00122,-78.93817,Pixel,-82
C,36.00122,-78.93817,Pixel,-110
E,36.00122,-78.93817,Pixel,-80
E,36.00122,-78.93817,Pixel,-79
F,36.00122,-78.93817,Pixel,-82
C,36.00122,-78.93817,Pixel,-110
E,36.00122,-78.93817,Pixel,-79
E,36.00122,-78.93817,Pixel,-78
F,36.00122,-78.93817,Pixel,-81
C,36.00122,-78.93817,Pixel,-108
E,36.00122,-78.93817,Pixel,-77
E,36.00122,-78.93817,Pixel,-75
F,36.00122,-78.93817,Pixel,-81
C,36.00122,-78.93817,Pixel,-108
E,36.00122,-78.93817,Pixel,-81
E,36.00122,-78.93817,Pixel,-77
F,36.00122,-78.93817,Pixel,-81
C,36.00122,-78.93817,Pixel,-108
E,36.00122,-78.93817,Pixel,-79
E,36.00122,-78.93817,Pixel,-76
F,36.00122,-78.93817,Pixel,-81
C,36.00122,-78.93817,Pixel,-108
E,36.00122,-78.93817,Pixel,-77
E,36.00122,-78.93817,Pixel,-77
F,36.00122,-78.93817,Pixel,-81
C,36.00122,-78.93817,Pixel,-108
E,36.00122,-78.93817,Pixel,-76
E,36.00122,-78.93817,Pixel,-74
F,36.00122,-78.93817,Pixel,-81
C,36.00122,-78.93817,Pixel,-108
E,36.00122,-78.93817,Pixel,-76
E,36.00122,-78.93817,Pixel,-77
F,36.00122,-78.93817,Pixel,-81
C,36.00122,-78.93817,Pixel,-108
E,36.00122,-78.93817,Pixel,-81
E,36.00122,-78.93817,Pixel,-80
F,36.00122,-78.93817,Pixel,-81
C,36.00122,-78.93817,Pixel,-108
E,36.00122,-78.93817,Pixel,-84
E,36.00122,-78.93817,Pixel,-84
F,36.00122,-78.93817,Pixel,-81
C,36.00122,-78.93817,Pixel,-108
E,36.00125,-78.93825,Pixel,-89
E,36.00125,-78.93825,Pixel,-92
F,36.00125,-78.93825,Pixel,-81
C,36.00125,-78.93825,Pixel,-108
E,36.00131,-78.93847,Pixel,-90
E,36.00131,-78.93847,Pixel,-95
F,36.00131,-78.93847,Pixel,-81
C,36.00131,-78.93847,Pixel,-108
E,36.00132,-78.93849,Pixel,-90
E,36.00132,-78.93849,Pixel,-93
F,36.00132,-78.93849,Pixel,-103
C,36.00132,-78.93849,Pixel,-106
E,36.00132,-78.9385,Pixel,-92
E,36.00132,-78.9385,Pixel,-97
F,36.00132,-78.9385,Pixel,-103
C,36.00132,-78.9385,Pixel,-106
E,36.00133,-78.93851,Pixel,-95
E,36.00133,-78.93851,Pixel,-95
F,36.00133,-78.93851,Pixel,-103
C,36.00133,-78.93851,Pixel,-106
E,36.00134,-78.93852,Pixel,-90
E,36.00134,-78.93852,Pixel,-92
E,36.00135,-78.93852,Pixel,-96
E,36.00135,-78.93852,Pixel,-99
D,36.00135,-78.93852,Pixel,-116
E,36.00136,-78.93852,Pixel,-96
E,36.00136,-78.93852,Pixel,-95
F,36.00136,-78.93852,Pixel,-94
C,36.00136,-78.93852,Pixel,-113
D,36.00136,-78.93852,Pixel,-116
E,36.00136,-78.93851,Pixel,-97
E,36.00136,-78.93851,Pixel,-98
F,36.00136,-78.93851,Pixel,-94
C,36.00136,-78.93851,Pixel,-113
D,36.00136,-78.93851,Pixel,-116
E,36.00137,-78.93851,Pixel,-99
E,36.00137,-78.93851,Pixel,-101
F,36.00137,-78.93851,Pixel,-94
C,36.00137,-78.93851,Pixel,-113
D,36.00137,-78.93851,Pixel,-111
F,36.00137,-78.93851,Pixel,-101
F,36.00137,-78.93851,Pixel,-99
E,36.00137,-78.93851,Pixel,-102
C,36.00137,-78.93851,Pixel,-116
D,36.00137,-78.93851,Pixel,-111
F,36.00137,-78.93852,Pixel,-99
F,36.00137,-78.93852,Pixel,-102
E,36.00137,-78.93852,Pixel,-102
C,36.00137,-78.93852,Pixel,-116
D,36.00137,-78.93852,Pixel,-111
F,36.00137,-78.93853,Pixel,-101
F,36.00137,-78.93853,Pixel,-99
E,36.00137,-78.93853,Pixel,-97
C,36.00137,-78.93853,Pixel,-116
D,36.00137,-78.93853,Pixel,-108
F,36.00136,-78.93855,Pixel,-100
F,36.00136,-78.93855,Pixel,-99
E,36.00136,-78.93855,Pixel,-99
C,36.00136,-78.93855,Pixel,-116
D,36.00136,-78.93855,Pixel,-108
F,36.00137,-78.93857,Pixel,-103
F,36.00137,-78.93857,Pixel,-96
E,36.00137,-78.93857,Pixel,-99
C,36.00137,-78.93857,Pixel,-116
D,36.00137,-78.93857,Pixel,-110
F,36.00137,-78.93858,Pixel,-101
F,36.00137,-78.93858,Pixel,-98
E,36.00137,-78.93858,Pixel,-101
C,36.00137,-78.93858,Pixel,-119
D,36.00137,-78.93858,Pixel,-115
F,36.00137,-78.93858,Pixel,-96
F,36.00137,-78.93858,Pixel,-96
E,36.00137,-78.93858,Pixel,-101
C,36.00137,-78.93858,Pixel,-119
D,36.00137,-78.93858,Pixel,-115
F,36.00137,-78.93858,Pixel,-98
F,36.00137,-78.93858,Pixel,-99
E,36.00137,-78.93858,Pixel,-101
C,36.00137,-78.93858,Pixel,-119
D,36.00137,-78.93858,Pixel,-115
F,36.00137,-78.93858,Pixel,-102
F,36.00137,-78.93858,Pixel,-101
E,36.00137,-78.93858,Pixel,-101
C,36.00137,-78.93858,Pixel,-119
D,36.00137,-78.93858,Pixel,-115
F,36.00137,-78.93858,Pixel,-105
F,36.00137,-78.93858,Pixel,-103
E,36.00137,-78.93858,Pixel,-101
C,36.00137,-78.93858,Pixel,-119
D,36.00137,-78.93858,Pixel,-115
F,36.00137,-78.93858,Pixel,-105
F,36.00137,-78.93858,Pixel,-108
E,36.00137,-78.93858,Pixel,-101
C,36.00137,-78.93858,Pixel,-119
D,36.00137,-78.93858,Pixel,-115
F,36.00137,-78.93858,Pixel,-106
F,36.00137,-78.93858,Pixel,-106
F,36.00137,-78.93858,Pixel,-104
F,36.00137,-78.93858,Pixel,-106
C,36.00137,-78.93858,Pixel,-112
F,36.00137,-78.93858,Pixel,-110
F,36.00137,-78.93858,Pixel,-109
C,36.00137,-78.93858,Pixel,-112
F,36.00137,-78.93858,Pixel,-109
F,36.00137,-78.93858,Pixel,-108
C,36.00137,-78.93858,Pixel,-112
F,36.00137,-78.93858,Pixel,-111
F,36.00137,-78.93858,Pixel,-111
C,36.00137,-78.93858,Pixel,-112
D,36.00137,-78.93858,Pixel,-111
F,36.00137,-78.93858,Pixel,-110
F,36.00137,-78.93858,Pixel,-112
E,36.00137,-78.93858,Pixel,-115
C,36.00137,-78.93858,Pixel,-111
D,36.00137,-78.93858,Pixel,-111
F,36.00137,-78.93858,Pixel,-109
F,36.00137,-78.93858,Pixel,-111
E,36.00137,-78.93858,Pixel,-110
C,36.00137,-78.93858,Pixel,-107
D,36.00137,-78.93858,Pixel,-104
F,36.00137,-78.93858,Pixel,-111
F,36.00137,-78.93858,Pixel,-112
E,36.00137,-78.93858,Pixel,-111
C,36.00137,-78.93858,Pixel,-111
D,36.00137,-78.93858,Pixel,-108
F,36.00137,-78.93858,Pixel,-111
F,36.00137,-78.93858,Pixel,-110
E,36.00137,-78.93858,Pixel,-111
C,36.00137,-78.93858,Pixel,-111
D,36.00137,-78.93858,Pixel,-108
D,36.00137,-78.93858,Pixel,-108
D,36.00137,-78.93858,Pixel,-110
D,36.00137,-78.93858,Pixel,-107
D,36.00137,-78.93858,Pixel,-109
E,36.00137,-78.93858,Pixel,-113
C,36.00137,-78.93858,Pixel,-111
D,36.00139,-78.93863,Pixel,-108
D,36.00139,-78.93863,Pixel,-111
E,36.00139,-78.93863,Pixel,-113
C,36.00139,-78.93863,Pixel,-111
D,36.00145,-78.93875,Pixel,-110
D,36.00145,-78.93875,Pixel,-109
E,36.00145,-78.93875,Pixel,-113
C,36.00145,-78.93875,Pixel,-111
D,36.00145,-78.93877,Pixel,-111
D,36.00145,-78.93877,Pixel,-108
E,36.00145,-78.93877,Pixel,-113
C,36.00145,-78.93877,Pixel,-111
D,36.00145,-78.93879,Pixel,-109
D,36.00145,-78.93879,Pixel,-109
E,36.00145,-78.93879,Pixel,-113
C,36.00145,-78.93879,Pixel,-111
D,36.00146,-78.93881,Pixel,-109
D,36.00146,-78.93881,Pixel,-111
E,36.00146,-78.93881,Pixel,-113
C,36.00146,-78.93881,Pixel,-111
D,36.00146,-78.93881,Pixel,-107
D,36.00146,-78.93881,Pixel,-110
E,36.00146,-78.93881,Pixel,-113
C,36.00146,-78.93881,Pixel,-111
D,36.00146,-78.93883,Pixel,-109
D,36.00146,-78.93883,Pixel,-110
E,36.00146,-78.93883,Pixel,-113
C,36.00146,-78.93883,Pixel,-111
D,36.00146,-78.93885,Pixel,-109
D,36.00146,-78.93885,Pixel,-111
E,36.00146,-78.93885,Pixel,-113
C,36.00146,-78.93885,Pixel,-111
D,36.00147,-78.93887,Pixel,-110
D,36.00147,-78.93887,Pixel,-112
E,36.00147,-78.93887,Pixel,-113
C,36.00147,-78.93887,Pixel,-111
D,36.00148,-78.93888,Pixel,-109
D,36.00148,-78.93888,Pixel,-108
E,36.00148,-78.93888,Pixel,-113
C,36.00148,-78.93888,Pixel,-111
D,36.00148,-78.93889,Pixel,-112
D,36.00148,-78.93889,Pixel,-110
E,36.00148,-78.93889,Pixel,-115
C,36.00148,-78.93889,Pixel,-118
D,36.00149,-78.93891,Pixel,-112
D,36.00149,-78.93891,Pixel,-111
E,36.00149,-78.93891,Pixel,-115
C,36.00149,-78.93891,Pixel,-118
D,36.00151,-78.93892,Pixel,-109
D,36.00151,-78.93892,Pixel,-110
E,36.00151,-78.93892,Pixel,-115
C,36.00151,-78.93892,Pixel,-118
D,36.00152,-78.93892,Pixel,-109
D,36.00152,-78.93892,Pixel,-109
E,36.00152,-78.93892,Pixel,-115
C,36.00152,-78.93892,Pixel,-118
D,36.00154,-78.93893,Pixel,-108
D,36.00154,-78.93893,Pixel,-108
E,36.00154,-78.93893,Pixel,-115
C,36.00154,-78.93893,Pixel,-118
D,36.00155,-78.93894,Pixel,-109
D,36.00155,-78.93894,Pixel,-111
E,36.00155,-78.93894,Pixel,-115
C,36.00155,-78.93894,Pixel,-118
D,36.00155,-78.93894,Pixel,-110
D,36.00155,-78.93894,Pixel,-110
E,36.00155,-78.93894,Pixel,-115
C,36.00155,-78.93894,Pixel,-118
D,36.00155,-78.93894,Pixel,-111
D,36.00155,-78.93894,Pixel,-111
E,36.00155,-78.93894,Pixel,-115
C,36.00155,-78.93894,Pixel,-118
D,36.00155,-78.93894,Pixel,-109
D,36.00155,-78.93894,Pixel,-108
E,36.00155,-78.93894,Pixel,-115
C,36.00155,-78.93894,Pixel,-118
D,36.00155,-78.93894,Pixel,-107
D,36.00155,-78.93894,Pixel,-106
E,36.00155,-78.93894,Pixel,-115
C,36.00155,-78.93894,Pixel,-118
D,36.00155,-78.93894,Pixel,-109
D,36.00155,-78.93894,Pixel,-109
E,36.00155,-78.93894,Pixel,-115
C,36.00155,-78.93894,Pixel,-118
D,36.00155,-78.93894,Pixel,-110
D,36.00155,-78.93894,Pixel,-108
E,36.00155,-78.93894,Pixel,-113
C,36.00155,-78.93894,Pixel,-114
D,36.00155,-78.93894,Pixel,-109
D,36.00155,-78.93894,Pixel,-109
E,36.00155,-78.93894,Pixel,-113
C,36.00155,-78.93894,Pixel,-114
D,36.00155,-78.93894,Pixel,-112
D,36.00155,-78.93894,Pixel,-111
E,36.00155,-78.93894,Pixel,-113
C,36.00155,-78.93894,Pixel,-114
D,36.00155,-78.93894,Pixel,-111
D,36.00155,-78.93894,Pixel,-111
E,36.00155,-78.93894,Pixel,-113
C,36.00155,-78.93894,Pixel,-114
D,36.00155,-78.93894,Pixel,-113
D,36.00155,-78.93894,Pixel,-112
